point_id,lon,lat,label,name
neg_266,77.64708726991672,13.007895276180964,0,
neg_267,77.78609769783921,13.008586498539536,0,
neg_268,77.66821458893817,12.874976746730924,0,
neg_269,77.59677560901603,13.026916171827107,0,
neg_270,77.59933361218098,12.859475296624826,0,
neg_271,77.80299621980815,13.017622585436794,0,
neg_272,77.4733557271869,12.87219029555472,0,
neg_273,77.52402254579766,12.977661664317331,0,
neg_274,77.61246338586037,12.914753122740072,0,
neg_275,77.72769120570051,12.881867795058987,0,
neg_276,77.72283599627607,13.04962961156416,0,
neg_277,77.58258995617157,12.930693334231051,0,
neg_278,77.48660573583929,12.93715461846763,0,
neg_279,77.56501087058417,12.816065941063588,0,
neg_280,77.73697508806983,13.068622313818912,0,
neg_281,77.49153574710692,12.93933197618113,0,
neg_282,77.62663962113855,12.84860506760164,0,
neg_283,77.54345728531847,12.936601958418866,0,
neg_284,77.75982178051575,12.849578967433152,0,
neg_285,77.67941788121924,12.83624143830914,0,
neg_286,77.74340648625706,13.155680446526237,0,
neg_287,77.61729852814165,12.908763039347148,0,
neg_288,77.48053820317817,12.95874942273148,0,
neg_289,77.66619896971392,12.903090755830366,0,
neg_290,77.52445574382557,12.88517239325512,0,
neg_291,77.65815976940678,13.05106912649406,0,
neg_292,77.69172710674157,13.041515049497834,0,
neg_293,77.59360825019344,13.132627289542176,0,
neg_294,77.48785653097909,12.83184313341332,0,
neg_295,77.63164206004168,13.030475711022008,0,
neg_296,77.51647721646907,12.904118896476897,0,
neg_297,77.43963869246498,12.846338834997676,0,
neg_298,77.77848942720344,13.067431892667306,0,
neg_299,77.46275181293638,13.099013779389464,0,
neg_300,77.77721015864242,12.820672990969804,0,
neg_301,77.70781719193472,12.979632538282402,0,
neg_302,77.71586439859642,13.091196440050693,0,
neg_303,77.59095326197223,13.081826855053578,0,
neg_304,77.77126188637325,12.818404079856572,0,
neg_305,77.55475638079027,13.016403613456315,0,
neg_306,77.62993853505535,12.975232687599863,0,
neg_307,77.68374851463469,12.828452787098426,0,
neg_308,77.54350565807907,12.840188104155832,0,
neg_309,77.77581381404748,12.862604539665654,0,
neg_310,77.46826514725986,13.123690269723582,0,
neg_311,77.76871928993866,12.901371559273434,0,
neg_312,77.55483785678425,12.87763573434124,0,
neg_313,77.78641725989196,12.83180194504909,0,
neg_314,77.77461758208095,12.837495682596922,0,
neg_315,77.78344214990614,13.154408858179506,0,
neg_316,77.512472963369,12.809888502546832,0,
neg_317,77.60386271883537,12.894070841451988,0,
neg_318,77.6266761642274,12.868839929433568,0,
neg_319,77.68309959662152,12.833945064642093,0,
neg_320,77.68982255889821,12.962664552778213,0,
neg_321,77.72052803731793,13.040541792716969,0,
neg_322,77.54961329710719,12.899050357044562,0,
neg_323,77.55448748920496,12.960325729781644,0,
neg_324,77.48381710178212,13.103659435952212,0,
neg_325,77.7987105413243,12.916715280407242,0,
neg_326,77.788672401262,12.858716747756224,0,
neg_327,77.63852958657063,12.825437142622242,0,
neg_328,77.4615242104146,13.148983500482414,0,
neg_329,77.52947097205359,13.099985630827106,0,
neg_330,77.52614926403939,12.93494762919762,0,
neg_331,77.65390023172858,12.885661515267342,0,
neg_332,77.67529500865464,12.932702475542763,0,
neg_333,77.61257483925475,13.074542715425258,0,
neg_334,77.48412374223882,12.93856669075786,0,
neg_335,77.43968226301642,13.133347665476917,0,
neg_336,77.72425087306793,13.108797065289464,0,
neg_337,77.58443354840006,12.875873925485296,0,
neg_338,77.68379522718354,13.061939357061744,0,
neg_339,77.62280679123717,12.817068045021609,0,
neg_340,77.54299811381703,12.943932067014892,0,
neg_341,77.43426850986626,13.148204199420595,0,
neg_342,77.81010214627202,12.937662220293015,0,
neg_343,77.75595304754935,13.12506701500473,0,
neg_344,77.58696757059178,13.065579710500332,0,
neg_345,77.72748743890737,13.01974295104899,0,
neg_346,77.5717735138231,12.843207446772386,0,
neg_347,77.75062587705355,13.08663641912218,0,
neg_348,77.78767799399708,13.028621277153723,0,
neg_349,77.62009138308787,13.076679266089334,0,
neg_350,77.69342012889923,13.141408874582517,0,
neg_351,77.6046887948697,12.862186659475144,0,
neg_352,77.53862633319613,12.97028903720032,0,
neg_353,77.50071573943326,13.023130063737453,0,
neg_354,77.59663865531068,13.10702055136816,0,
neg_355,77.59782874791033,13.00159147768064,0,
neg_356,77.56749452444674,13.126778552597532,0,
neg_357,77.72107546522746,12.978870866433256,0,
neg_358,77.45084330861476,12.971606823387145,0,
neg_359,77.55668727138222,12.94489662634177,0,
neg_360,77.58291474373698,13.09867777357679,0,
neg_361,77.45684478937943,12.849378055997764,0,
neg_362,77.4809811341403,13.059993235247829,0,
neg_363,77.52741076837451,12.966240752641928,0,
neg_364,77.43605862754167,13.003359469996033,0,
neg_365,77.56824523191207,12.99931664440661,0,
neg_366,77.73932097442416,12.844464818458064,0,
neg_367,77.50127299958231,13.104384838786936,0,
neg_368,77.5640206257498,13.049273778212962,0,
neg_369,77.73867841297451,13.040634028049125,0,
neg_370,77.49548614630996,13.028108242934234,0,
neg_371,77.50693712003746,12.886457271109387,0,
neg_372,77.59764675106405,13.05004065948508,0,
neg_373,77.7008197124559,13.04602666145652,0,
neg_374,77.49899867671223,12.980764366171888,0,
neg_375,77.53243277446245,12.887359044450273,0,
neg_376,77.51880807583164,12.92401393473256,0,
neg_377,77.74618601073796,12.936655607216784,0,
neg_378,77.53584058900996,12.8237196109104,0,
neg_379,77.53622263175802,13.014533979969055,0,
neg_380,77.4582407566941,12.881203806382072,0,
neg_381,77.51642435890359,12.867670198068357,0,
neg_382,77.77079414868052,12.84579022081968,0,
neg_383,77.71772975308225,12.972793301635695,0,
neg_384,77.57318655084903,12.96009185160814,0,
neg_385,77.49143448046608,12.905679793694162,0,
neg_386,77.57734172723254,12.965539924193797,0,
neg_387,77.79866164345047,13.097875166224805,0,
neg_388,77.77704581913873,12.940894754312152,0,
neg_389,77.70810890043296,12.816826205259163,0,
neg_390,77.49767102426172,12.830332256452223,0,
neg_391,77.59067138035427,12.874252239375831,0,
neg_392,77.66250909915799,13.093981433877172,0,
neg_393,77.48510183318949,12.87608201144607,0,
neg_394,77.52363540123662,13.035054729950676,0,
neg_395,77.73280591321875,12.820967791447217,0,
neg_396,77.65826387113115,13.119652147293433,0,
neg_397,77.7694122212314,13.050727523477727,0,
neg_398,77.74257817540072,12.860087274228636,0,
neg_399,77.46502930211315,12.96096148190815,0,
neg_400,77.78512998258402,13.002946958830684,0,
neg_401,77.62126354455245,12.93892414729551,0,
neg_402,77.61750882575214,12.90398607971255,0,
neg_403,77.62146630130675,13.025445725898928,0,
neg_404,77.73857579514842,12.98497813628414,0,
neg_405,77.66661420862562,13.144487969996446,0,
neg_406,77.5189931863063,12.985845692109834,0,
neg_407,77.64135874744822,13.098602616813992,0,
neg_408,77.7086229171768,12.97634192768467,0,
neg_409,77.47973736184932,13.1378242770557,0,
neg_410,77.61438367876247,12.996273230316763,0,
neg_411,77.4331259500029,13.10089799577306,0,
neg_412,77.4663221445759,13.133402500515514,0,
neg_413,77.6126574605188,13.064485147368163,0,
neg_414,77.52812527005737,12.846541351183536,0,
neg_415,77.79559797476824,13.111012336032244,0,
neg_416,77.60229244982135,12.951517800658062,0,
neg_417,77.4325806888011,12.82682247464659,0,
neg_418,77.47441495436598,12.904191700352564,0,
neg_419,77.5340819651534,12.863200425475323,0,
neg_420,77.4794644921857,12.998301448344328,0,
neg_421,77.66125820590406,12.813077350359348,0,
neg_422,77.73336230335507,13.132309546557847,0,
neg_423,77.54879937796562,13.112552787981006,0,
neg_424,77.71069338621487,12.93958115328938,0,
neg_425,77.6268856390313,12.962614524076471,0,
neg_426,77.6414974815891,12.97411853241861,0,
neg_427,77.48353288623866,13.073304630486906,0,
neg_428,77.70495986882388,13.077705727698753,0,
neg_429,77.69477350821936,12.991751550492348,0,
neg_430,77.76735874016185,13.010314727392206,0,
neg_431,77.62025363026713,12.909149367206904,0,
neg_432,77.7703722801829,12.824199807430414,0,
neg_433,77.52451430766479,13.128835169733366,0,
neg_434,77.55659142816373,12.82983455935778,0,
neg_435,77.49400451348035,12.94396737831959,0,
neg_436,77.53171043443463,13.0860508390041,0,
neg_437,77.76366799852501,12.9332978693768,0,
neg_438,77.60008979221243,12.844733109521025,0,
neg_439,77.63517160455231,13.08139866692468,0,
neg_440,77.75739244745698,13.13066044758042,0,
neg_441,77.74752098325902,13.103303125499416,0,
neg_442,77.75587628789336,12.952265379921554,0,
neg_443,77.66932591080136,12.98044027573927,0,
neg_444,77.53917918892785,13.07101107556745,0,
neg_445,77.70159252329013,13.003831981771048,0,
neg_446,77.49200987082413,13.05445768285585,0,
neg_447,77.50750836077879,12.84223255973506,0,
neg_448,77.51073305655007,12.995559182562571,0,
neg_449,77.62979234282278,13.103027109487234,0,
neg_450,77.64633749469988,13.113569382490857,0,
neg_451,77.77851916880644,12.993213727485395,0,
neg_452,77.50924317088037,12.864393985203716,0,
neg_453,77.5845329701858,13.144080699227322,0,
neg_454,77.57515233322441,12.853904735683514,0,
neg_455,77.74628651197823,13.051944877520544,0,
neg_456,77.48964248488187,13.15400862277045,0,
neg_457,77.71462291816215,12.907282111629204,0,
neg_458,77.5120912918831,12.8348441435165,0,
neg_459,77.49083834482805,12.843815333749935,0,
neg_460,77.69560219180691,13.11186649294781,0,
neg_461,77.78731132676197,13.110544223923764,0,
neg_462,77.63362098985043,13.109621054736358,0,
neg_463,77.62303639848398,12.929086131297652,0,
neg_464,77.60990055639424,13.122578875733549,0,
neg_465,77.53649394993973,13.049204460458904,0,
neg_466,77.51192663388326,13.12648907331707,0,
neg_467,77.63393641208903,13.066025905652593,0,
neg_468,77.53261730631237,13.03792753290705,0,
neg_469,77.61112525516349,12.859573061334013,0,
neg_470,77.64260844364979,12.947872043018068,0,
neg_471,77.61312367240374,13.017858163824371,0,
neg_472,77.55552579031382,12.852629348052146,0,
neg_473,77.4830018824246,12.994545360739938,0,
neg_474,77.72431184474989,12.91665563032207,0,
neg_475,77.5834357295037,12.970420500808086,0,
neg_476,77.80970967661199,13.034577624877311,0,
neg_477,77.56895084020513,12.957974047548763,0,
neg_478,77.5373973238986,13.126958887544044,0,
neg_479,77.79524682134462,12.91079679631472,0,
neg_480,77.76539880464694,12.878305411932326,0,
neg_481,77.5995441530682,13.101084506389896,0,
neg_482,77.45170877361024,13.123863418898775,0,
neg_483,77.44791794925288,12.86456775372224,0,
neg_484,77.59935741982655,13.145663431996994,0,
neg_485,77.7561713553591,12.981978763433244,0,
neg_486,77.75229034133775,12.99259023728155,0,
neg_487,77.80868438123133,13.028890232175684,0,
neg_488,77.76549860710162,12.90966777781469,0,
neg_489,77.62476130747208,12.829106625907812,0,
neg_490,77.52152794205182,12.945372325654954,0,
neg_491,77.53608633958852,13.140529114283144,0,
neg_492,77.70052167567407,13.115535301478795,0,
neg_493,77.60188693943698,12.940064148407314,0,
neg_494,77.6793455353677,12.866722437696913,0,
neg_495,77.69172069511276,12.910176795840291,0,
neg_496,77.7679141049432,13.099848320120383,0,
neg_497,77.73390432275761,12.964518599167258,0,
neg_498,77.54821804971043,12.908307097144643,0,
neg_499,77.54771848996246,12.940109778927914,0,
neg_500,77.57654763765261,12.89412434038128,0,
neg_501,77.6526989825039,12.914060273994178,0,
neg_502,77.55399344397469,12.848547305512731,0,
neg_503,77.65358923686274,12.922124462488076,0,
neg_504,77.75071385305525,13.039606455248755,0,
neg_505,77.55832391344916,12.929937507881183,0,
neg_506,77.57086388145576,12.94048890090087,0,
neg_507,77.49331741894527,12.828972685817506,0,
neg_508,77.44444709184863,13.015524703262995,0,
neg_509,77.55472896269245,12.837895786377894,0,
neg_510,77.44527000666542,13.037975663492116,0,
neg_511,77.52733240739366,12.87013062947598,0,
neg_512,77.47766083324773,13.058378593845514,0,
neg_513,77.66641256238557,12.840992897413935,0,
neg_514,77.58051445636305,13.0445044273924,0,
neg_515,77.758483463285,13.069053052896392,0,
neg_516,77.53008358379012,13.0443241111682,0,
neg_517,77.67197766907623,12.875196428242557,0,
neg_518,77.6820659276126,12.8380653434783,0,
neg_519,77.52402275385289,12.857768690142583,0,
neg_520,77.6249193165093,13.068069476470082,0,
neg_521,77.65900010342337,13.0743523069294,0,
neg_522,77.49319365213232,13.093738790639394,0,
neg_523,77.78889917898816,12.852979461322583,0,
neg_524,77.67866196826535,13.15530986682959,0,
neg_525,77.48660872779608,12.824311619557726,0,
neg_526,77.6812750757135,12.8208455623583,0,
neg_527,77.48620191728452,13.114446043682848,0,
neg_528,77.59622648164535,12.90628182517582,0,
neg_529,77.56311726461875,12.86196015582319,0,
neg_530,77.74509385082287,12.984194723800556,0,
neg_531,77.60715347757824,12.90604143671296,0,
neg_532,77.75320462186815,13.01358028722863,0,
neg_533,77.63568163267766,12.879053579807051,0,
neg_534,77.76009888495605,13.009589862176355,0,
neg_535,77.50845968790733,13.077800254568483,0,
neg_536,77.7080125033815,13.087772662718924,0,
neg_537,77.43733229936623,12.894428415172971,0,
neg_538,77.6253675793575,13.006479286073573,0,
neg_539,77.53920557291731,13.055187052384788,0,
neg_540,77.65150234894298,12.828576976599953,0,
neg_541,77.61516422651152,12.837864313436038,0,
neg_542,77.73955084206668,13.07941286521455,0,
neg_543,77.64453391842487,13.004564507069428,0,
neg_544,77.63033550476113,13.1499381606852,0,
neg_545,77.7103603355226,13.14003942878454,0,
neg_546,77.73669926825798,12.839939679030724,0,
neg_547,77.73660505544574,12.825225004071145,0,
neg_548,77.53799766357203,12.857252849500576,0,
neg_549,77.79762638159079,12.94257317053196,0,
neg_550,77.626722164758,13.059292869388678,0,
neg_551,77.65669820038023,13.04781347314676,0,
neg_552,77.47522315311622,12.91349517759759,0,
neg_553,77.48242859263743,12.852704789940182,0,
neg_554,77.63539246392146,13.153709662502989,0,
neg_555,77.49247914736799,12.936266545129016,0,
neg_556,77.78083988021925,13.07425830086714,0,
neg_557,77.53601260881658,12.903453449716263,0,
neg_558,77.79295463444718,13.1195060719686,0,
neg_559,77.5353775741782,12.965715797870978,0,
neg_560,77.64569829904795,13.078871457162808,0,
neg_561,77.70035926474647,12.825549237190478,0,
neg_562,77.51879894144216,12.89697840327094,0,
neg_563,77.70089949400911,12.924166918491874,0,
neg_564,77.7629603305664,13.127735446240417,0,
neg_565,77.44472399611537,12.816125098637464,0,
neg_566,77.53705170576957,12.815022835044962,0,
neg_567,77.58509976994122,13.109293998019728,0,
neg_568,77.62970515219575,13.0646304530211,0,
neg_569,77.54645071293227,12.847481825077228,0,
